日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150326","1326","台化","46896639","2118917821","43.15","46.35","43.15","45.10","2.2500","26780"
"1150326","1337","再生-KY","1480076","9336145","6.09","6.46","6.09","6.30","0.1400","835"
"1150326","1338","廣華-KY","147241","2115179","14.35","14.50","14.20","14.45","0.0500","208"
"1150326","1339","昭輝","41292","1693743","41.10","41.10","40.90","40.95","-0.2500","289"
"1150326","1340","勝悅-KY","210301","1427562","6.89","6.90","6.72","6.82","-0.0700","518"
"1150326","1341","富林-KY","3004","174434","58.10","58.10","58.00","58.10","-0.3000","6"
"1150326","1342","八貫","166092","14177032","86.40","86.40","84.60","85.00","-0.6000","195"
"1150326","1402","遠東新","14494979","378265635","26.00","26.40","25.80","26.40","0.4500","6260"
"1150326","1409","新纖","4508928","72041211","15.80","16.15","15.75","15.80","0.1000","1889"
"1150326","1410","南染","35348","1116193","31.45","31.80","31.40","31.65","0.3500","36"
"1150326","1413","宏洲","3271","32286","9.96","9.96","9.84","9.84","0.1600","8"
"1150326","1414","東和","251033","4427753","17.90","17.90","17.50","17.80","0.2000","371"
"1150326","1416","廣豐","184482","2131548","11.65","11.65","11.50","11.50","-0.1000","137"
"1150326","1417","嘉裕","189380","1738064","9.17","9.21","9.15","9.18","0.0100","160"
"1150326","1418","東華","2563","49334","18.90","19.00","18.90","19.00","-0.0500","223"
"1150326","1419","新紡","73880","4562027","63.00","63.00","61.20","61.20","-1.2000","222"
"1150326","1423","利華","32693","1315586","40.10","40.50","40.05","40.20","0.0000","38"
"1150326","1432","大魯閣","571309","10272980","18.15","18.15","17.90","17.95","-0.4000","1352"
"1150326","1434","福懋","2186910","36502421","16.45","16.80","16.40","16.70","0.4000","1070"
"1150326","1435","中福","1638","31116","19.20","19.20","19.20","19.20","0.4500","34"
"1150326","1436","華友聯","196455","10588810","54.20","54.70","53.50","54.10","0.0000","207"
"1150326","1437","勤益控","31402","965656","30.85","30.90","30.55","30.85","0.1000","44"
"1150326","1438","三地開發","6161","181396","29.85","29.85","29.25","29.40","-0.3000","8"
"1150326","1439","雋揚","6031","169275","28.35","28.35","27.90","27.95","-0.1500","9"
"1150326","1440","南紡","1390798","18063775","12.95","13.10","12.85","12.90","0.1000","471"
"1150326","1441","大東","6707","66620","9.90","9.90","9.90","9.90","-0.0400","69"
"1150326","1442","名軒","329106","8987086","27.40","27.75","26.95","27.10","0.0500","271"
"1150326","1443","立益物流","7546","186235","25.75","25.75","24.30","24.30","-0.2500","44"
"1150326","1444","力麗","703172","4394034","6.21","6.28","6.21","6.24","0.0800","307"
"1150326","1445","大宇","62305","799358","12.90","13.10","12.70","12.85","0.2500","35"
"1150326","1446","宏和","145800","2470264","17.10","17.10","16.90","16.95","-0.1500","98"
"1150326","1447","力鵬","830617","4250259","5.10","5.14","5.09","5.11","0.0400","451"
"1150326","1449","佳和","1363283","16054755","11.65","12.00","11.50","11.80","0.1000","704"
"1150326","1451","年興","152316","2755094","18.05","18.15","18.00","18.05","0.1500","73"
"1150326","1452","宏益","33624","376412","11.20","11.20","11.15","11.15","0.1000","137"
"1150326","1453","大將","28427","351572","12.40","12.40","12.30","12.30","-0.1000","65"
"1150326","1454","台富","25210","325975","13.25","13.25","12.80","12.85","-0.1000","82"
"1150326","1455","集盛","454798","4061581","9.03","9.03","8.85","8.88","-0.0200","242"
"1150326","1456","怡華","85134","1244686","14.70","14.85","14.50","14.75","-0.1000","58"
"1150326","1457","宜進","427502","6971528","16.35","16.40","16.20","16.30","0.0000","299"
"1150326","1459","聯發","73279","860353","11.75","11.75","11.65","11.65","0.0000","39"
"1150326","1460","宏遠","641059","4586516","7.27","7.30","7.05","7.05","-0.2000","324"
"1150326","1463","強盛新","67781","1209439","17.85","17.95","17.60","17.95","0.1000","126"
"1150326","1464","得力","236601","2479511","10.50","10.55","10.45","10.45","0.0500","791"
"1150326","1465","偉全","82694","998045","12.00","12.15","11.95","12.15","0.1500","104"
"1150326","1466","聚隆","131637","2238270","17.50","17.65","16.75","17.10","0.0000","108"
"1150326","1467","南緯","98467","698292","7.11","7.13","7.07","7.07","-0.0200","81"
"1150326","1468","昶和","56001","656812","11.85","11.85","11.60","11.80","-0.1000","40"
"1150326","1470","大統新創","","","","","","","0.0000",""
"1150326","1471","首利","1681752","21948191","13.50","13.50","12.80","12.80","-0.5500","917"
"1150326","1472","三洋實業","10224","979131","95.50","96.00","95.50","95.80","-1.2000","22"
"1150326","1473","台南","124355","2944122","23.85","23.90","23.50","23.85","0.1500","104"
"1150326","1474","弘裕","49608","497244","10.00","10.05","10.00","10.00","-0.0500","41"
"1150326","1475","業旺","5003","142887","28.65","28.65","28.45","28.45","0.0500","8"
"1150326","1476","儒鴻","978753","336733703","348.00","348.50","341.50","344.00","-2.0000","1754"
"1150326","1477","聚陽","4680689","1157348564","262.00","262.50","241.50","246.00","0.0000","6140"
"1150326","1503","士電","1549854","302682826","200.00","200.00","193.00","193.50","-4.0000","2574"
"1150326","1504","東元","5281170","349201553","67.20","67.40","65.20","65.30","-1.0000","7521"
"1150326","1506","正道","50217","570627","11.45","11.45","11.30","11.35","0.0000","41"
"1150326","1512","瑞利","111779","842340","7.71","7.83","7.31","7.46","-0.2500","86"
"1150326","1513","中興電","4522290","702411586","155.50","158.00","153.50","153.50","-5.0000","5736"
"1150326","1514","亞力","1822892","205144910","115.50","115.50","110.50","110.50","-4.0000","2645"
"1150326","1515","力山","122290","2964425","24.20","24.40","24.10","24.30","0.0500","112"
"1150326","1516","川飛","59973","1292079","21.80","21.80","21.45","21.50","-0.5000","219"
"1150326","1517","利奇","133501","1526733","11.65","11.65","11.35","11.35","0.0500","134"
"1150326","1519","華城","2696432","2449020387","932.00","935.00","893.00","894.00","-32.0000","10938"
"1150326","1521","大億","11435","285676","25.00","25.05","24.85","25.00","0.0500","36"
"1150326","1522","堤維西","596147","19627253","33.20","33.20","32.70","32.70","-0.3000","743"
"1150326","1522A","堤維西甲特","4000","200800","50.20","50.20","50.20","50.20","0.0000","3"
"1150326","1524","耿鼎","4158928","127444184","30.50","31.25","30.05","30.80","1.0500","2610"
"1150326","1525","江申","18006","1096574","61.00","61.40","60.20","61.40","0.7000","21"
"1150326","1526","日馳","85688","1475441","17.15","17.55","17.05","17.15","0.0500","215"
"1150326","1527","鑽全","161241","5200115","32.15","32.40","32.15","32.35","0.1500","345"
"1150326","1528","恩德","15253874","352111660","22.60","23.90","22.00","23.15","0.1500","7767"
"1150326","1529","樂事綠能","992058","25093463","25.65","25.95","25.00","25.00","-0.6000","720"
"1150326","1530","亞崴","22101","583631","26.15","26.65","26.15","26.55","0.0500","53"
"1150326","1531","高林股","102407","1301935","12.70","12.80","12.65","12.70","0.0500","54"
"1150326","1532","勤美","610386","13523433","22.35","22.35","22.00","22.00","-0.2000","302"
"1150326","1533","車王電","88761","2660006","30.35","30.55","29.60","29.80","-0.4500","96"
"1150326","1535","中宇","56450","3015253","54.00","54.00","53.20","53.30","0.0000","56"
"1150326","1536","和大","990869","50835924","51.60","52.00","50.80","51.10","-0.4000","3258"
"1150326","1537","廣隆","26616","3307137","125.00","125.00","124.00","124.00","-0.5000","53"
"1150326","1538","正峰","67989","894447","14.00","14.00","12.80","13.20","-1.0000","73"
"1150326","1539","巨庭","104215","1736171","16.50","16.90","16.50","16.70","0.1000","60"
"1150326","1540","喬福","184191","4108385","22.40","22.45","22.10","22.20","-0.0500","233"
"1150326","1541","錩泰","14056","353519","25.30","25.30","24.95","25.00","-0.4500","16"
"1150326","1558","伸興","10537","983504","93.60","93.60","93.20","93.40","-0.4000","86"
"1150326","1560","中砂","1363871","629558500","464.00","467.50","456.00","461.00","1.5000","2333"
"1150326","1563","巧新","343126","13937907","40.35","41.40","40.20","40.20","-0.1500","373"
"1150326","1568","倉佑","105251","2374514","22.50","22.75","22.45","22.55","0.0500","59"
"1150326","1582","信錦","8600863","789715948","85.60","93.00","85.20","93.00","8.4000","6845"
"1150326","1583","程泰","18967","853486","44.95","45.40","44.95","45.00","0.7000","33"
"1150326","1587","吉茂","237508","8335629","35.45","35.60","34.70","34.70","-0.7000","317"
"1150326","1589","永冠-KY","496906","3822303","7.67","7.72","7.66","7.66","0.0200","259"
"1150326","1590","亞德客-KY","1018143","1043183883","1070.00","1070.00","1005.00","1005.00","-5.0000","1233"
"1150326","1597","直得","1612023","141160825","90.00","90.00","85.00","85.00","-3.6000","3412"
"1150326","1598","岱宇","171692","3287047","19.60","19.60","19.00","19.00","-0.2500","171"
"1150326","1603","華電","219368","7308444","33.40","33.60","33.10","33.25","0.0500","187"
"1150326","1604","聲寶","339317","8588276","25.25","25.40","25.20","25.30","0.1000","437"
"1150326","1605","華新","16694670","529982003","32.20","32.40","31.20","31.20","-0.7000","9905"
"1150326","1608","華榮","1379556","44559076","32.55","32.80","31.90","32.00","-0.3000","1028"
"1150326","1609","大亞","2337337","77215844","33.60","33.70","32.70","32.75","-0.5000","2367"
"1150326","1611","中電","1752850","21847405","12.70","12.70","12.30","12.30","0.0000","1307"
"1150326","1612","宏泰","451553","16081556","36.00","36.00","35.45","35.50","0.0000","331"
"1150326","1614","三洋電","7055","229731","32.75","32.75","32.40","32.60","0.2000","10"
"1150326","1615","大山","73154","3391562","46.50","46.90","46.00","46.05","0.0500","124"
"1150326","1616","億泰","555203","13312373","24.50","24.50","23.80","23.80","-0.5000","413"
"1150326","1617","榮星","72049","1057357","14.70","14.80","14.55","14.60","-0.0500","80"
"1150326","1618","合機","550735","22100385","40.90","40.90","39.90","39.90","-0.6000","412"
"1150326","1623","大東電","88705","17170310","195.00","196.00","191.50","191.50","-2.5000","190"
"1150326","1626","艾美特-KY","43469","443488","10.35","10.35","10.10","10.10","-0.1500","79"
"1150326","1702","南僑","190401","6832981","35.75","36.05","35.60","35.95","0.2000","586"
"1150326","1707","葡萄王","74011","8891584","121.00","121.00","119.50","120.00","0.0000","1233"
"1150326","1708","東鹼","8368209","357640501","41.50","43.45","41.30","42.70","1.4000","5030"
"1150326","1709","和益","526954","9549218","18.00","18.25","18.00","18.05","0.1500","393"
"1150326","1710","東聯","12072393","178094697","14.65","15.05","14.40","14.50","0.2000","4226"
"1150326","1711","永光","8078305","320076802","41.60","41.60","38.55","38.55","-2.0500","6122"
"1150326","1712","興農","624083","27760910","44.60","44.80","44.15","44.35","0.0500","1077"
"1150326","1713","國化","345816","16642193","48.05","48.40","47.90","47.90","-0.1500","188"
"1150326","1714","和桐","2971745","28865884","9.67","9.86","9.59","9.59","-0.0500","1511"
"1150326","1717","長興","18412162","1152939852","63.00","64.20","61.50","61.60","-0.9000","11033"
"1150326","1718","中纖","6983748","52885062","7.52","7.66","7.42","7.51","0.1300","2274"
"1150326","1720","生達","118995","7477130","63.40","63.40","62.60","62.60","-0.4000","193"
"1150326","1721","三晃","1580083","29079314","18.60","18.70","18.00","18.65","0.1500","1118"
"1150326","1722","台肥","2300927","104720576","45.45","45.75","45.25","45.40","0.2000","1800"
"1150326","1723","中碳","456365","33555634","73.00","74.40","72.80","73.40","0.9000","1731"
"1150326","1725","元禎","141323","4385761","31.85","31.85","30.60","30.60","-0.7000","151"
"1150326","1726","永記","19117","1446170","76.00","76.00","75.60","75.60","-0.1000","27"
"1150326","1727","中華化","6593652","328817438","51.40","51.90","48.55","48.55","-2.9500","4324"
"1150326","1730","花仙子","23660","1250259","52.90","53.00","52.70","52.70","-0.1000","27"
"1150326","1731","美吾華","61804","1349478","21.95","21.95","21.80","21.85","0.0500","31"
"1150326","1732","毛寶","66706","1752604","26.25","26.40","26.20","26.20","-0.0500","443"
"1150326","1733","五鼎","144235","4332137","30.00","30.20","29.80","30.00","0.0000","151"
"1150326","1734","杏輝","293358","9081988","31.30","31.30","30.80","30.85","-0.4500","719"
"1150326","1735","日勝化","484445","13089447","26.80","27.50","26.80","26.80","0.4000","430"
"1150326","1736","喬山","248773","31396973","124.50","128.00","124.50","126.50","0.0000","270"
"1150326","1737","臺鹽","73875","2344787","31.90","31.90","31.55","31.55","-0.1500","160"
"1150326","1752","南光","50688","1832422","36.10","36.30","36.10","36.15","0.0000","40"
"1150326","1760","寶齡富錦","105017","6644190","63.70","63.70","63.00","63.20","-0.5000","413"
"1150326","1762","中化生","126138","3730061","29.45","29.75","29.40","29.40","-0.1000","489"
"1150326","1773","勝一","711545","102608071","147.50","148.00","141.50","141.50","-4.0000","1230"
"1150326","1776","展宇","49386","779464","15.80","15.95","15.75","15.75","0.0000","29"
"1150326","1783","和康生","74528","3253988","43.70","43.95","43.50","43.60","0.0500","105"
"1150326","1786","科妍","149711","9809860","65.30","66.00","65.00","65.00","-0.3000","272"
"1150326","1789","神隆","754659","15742054","21.30","21.30","20.70","20.80","-0.2000","457"
"1150326","1795","美時","2332215","492849502","211.00","216.50","208.50","208.50","-3.5000","4012"
"1150326","1802","台玻","84251129","4668404732","55.20","57.60","52.80","53.30","-0.9000","46566"
"1150326","1805","寶徠","222397","2408942","11.00","11.00","10.70","10.85","-0.1500","131"
"1150326","1806","冠軍","164773","1418105","8.60","8.63","8.58","8.61","0.0400","135"
"1150326","1808","潤隆","840641","26467535","31.45","31.95","31.05","31.10","-0.2000","699"
"1150326","1809","中釉","3805121","107256922","28.10","28.95","27.35","27.45","-0.4500","2767"
"1150326","1810","和成","442093","7878879","17.80","18.00","17.65","17.65","-0.1500","300"
"1150326","1817","凱撒衛","66336","2566127","38.60","38.85","38.55","38.70","-0.0500","40"
"1150326","1903","士紙","331447","16730298","49.70","50.80","49.70","50.20","0.5000","190"
"1150326","1904","正隆","12020924","239154857","19.00","20.40","19.00","20.15","1.3500","7131"
"1150326","1905","華紙","17861888","243520028","13.00","14.00","12.90","14.00","1.2500","5956"
"1150326","1906","寶隆","270602","3089773","11.00","11.70","11.00","11.30","0.2500","201"
"1150326","1907","永豐餘","3171678","82011622","25.25","26.15","25.25","25.95","1.0500","1909"
"1150326","1909","榮成","11640890","116031612","9.62","10.20","9.60","9.94","0.4000","3863"
"1150326","2002","中鋼","72875137","1437932332","19.45","19.95","19.35","19.75","0.4500","23172"
"1150326","2002A","中鋼特","6095","236632","38.80","38.90","38.75","38.90","0.0500","9"
"1150326","2006","東和鋼鐵","2394869","171928247","72.30","72.60","71.50","71.80","-0.5000","2262"
"1150326","2007","燁興","337883","2861785","8.50","8.55","8.40","8.40","-0.1000","225"
"1150326","2008","高興昌","19650","540912","27.80","27.80","27.50","27.65","-0.1500","34"
"1150326","2009","第一銅","1080831","44066977","41.15","41.35","40.35","40.35","-0.6000","923"
"1150326","2010","春源","1366408","35153345","26.20","26.30","25.55","25.55","-0.2500","963"
"1150326","2012","春雨","58631","938361","16.20","16.25","15.90","15.90","0.0500","257"
"1150326","2013","中鋼構","150565","6796621","45.65","45.65","44.85","45.05","-0.1000","319"
"1150326","2014","中鴻","8652458","163325300","18.55","19.15","18.55","18.80","0.0500","3698"
"1150326","2015","豐興","1346764","84950206","64.40","64.50","62.40","62.90","0.0000","1059"
"1150326","2017","官田鋼","1260699","12778489","10.30","10.30","9.99","10.05","-0.1500","478"
"1150326","2020","美亞","721460","17661562","24.65","24.65","24.35","24.35","-0.1000","336"
"1150326","2022","聚亨","739230","6858934","9.32","9.36","9.21","9.29","-0.0100","582"
"1150326","2023","燁輝","1423017","20611478","14.50","14.60","14.40","14.50","0.0000","613"
"1150326","2024","志聯","19061","284146","15.00","15.00","14.80","14.95","0.1500","70"
"1150326","2025","千興","193567","2262942","11.65","11.80","11.45","11.60","0.0500","276"
"1150326","2027","大成鋼","9654521","355816124","37.05","37.30","36.60","36.60","-0.3500","4946"
"1150326","2028","威致","89215","1663713","18.65","18.85","18.50","18.55","-0.0500","82"
"1150326","2029","盛餘","152443","3135251","20.65","20.65","20.50","20.60","0.1000","73"
"1150326","2030","彰源","677178","11102457","16.40","16.55","16.25","16.25","-0.1000","643"
"1150326","2031","新光鋼","709967","28759401","40.30","40.85","40.20","40.40","0.4000","648"
"1150326","2032","新鋼","887107","14802286","16.40","17.05","16.40","16.50","-0.1000","422"
"1150326","2033","佳大","85000","1329448","15.60","15.80","15.55","15.55","0.0500","42"
"1150326","2034","允強","939766","19423625","20.60","20.80","20.50","20.50","0.1000","554"
"1150326","2038","海光","899130","14145553","15.45","16.00","15.45","15.65","0.0500","530"
"1150326","2049","上銀","3864811","920907648","244.00","244.00","232.50","236.50","2.0000","4163"
"1150326","2059","川湖","765605","2824108440","3620.00","3790.00","3595.00","3615.00","0.0000","4692"
"1150326","2062","橋椿","100602","2042370","20.35","20.40","20.20","20.25","0.0000","78"
"1150326","2069","運錩","171041","3242833","19.00","19.10","18.80","18.90","0.0500","100"
"1150326","2072","世紀風電","4659483","898844212","200.00","200.00","185.00","187.50","0.0000","3956"
"1150326","2101","南港","862811","29740505","34.65","34.80","34.20","34.30","0.0000","803"
"1150326","2102","泰豐","303239","5879078","19.30","19.55","19.25","19.40","0.1500","219"
"1150326","2103","台橡","5087704","101340725","19.60","20.30","19.50","19.80","0.6000","4661"
"1150326","2104","國際中橡","2995957","36824551","12.15","12.45","12.15","12.25","0.2000","1349"
"1150326","2105","正新","8776909","265602797","29.95","30.45","29.80","30.30","0.5500","3674"
"1150326","2106","建大","786239","14042319","17.90","18.00","17.75","17.80","0.1000","492"
"1150326","2107","厚生","407405","10305499","25.30","25.40","25.20","25.25","0.0000","268"
